Cell number,Location of the middle of cell in X axis (pixels),Location of the middle of cell in Y axis (pixels)
5479,146.6489912,919.0331769
5480,123.2606826,-1888.786977
5481,-404.4309619,947.1513619
5482,32.98581582,1884.713592
5483,-326.6609018,-1836.060396
5484,32.36361028,2310.602576
5485,203.2684435,-326.1424775
5486,-243.8921805,-1979.075256
5487,-229.9756405,-1171.542915
5488,-174.0094207,-720.1974096
5489,-76.5118287,972.1851451
5490,18.47701421,408.9224981
5491,-168.8214733,-1065.450746
5492,-29.16115662,-1693.405836
5493,-286.7712859,-69.29161277
5494,-347.3748509,263.0796167
5495,-323.1169724,-1519.583862
5496,97.03384484,-843.0303427
5497,-368.7072734,701.2075502
5498,80.72146772,-97.12009825
5499,167.4390795,-2964.799232
5500,71.44635182,1111.951998
5501,200.1822094,-397.7800362
5502,-25.83892166,-1481.334399
5503,43.24272161,445.1502389
5504,-357.2308911,1503.417649
5505,-187.5963131,517.6265054
5506,-39.42637725,-249.5207759
5507,-45.91434363,-393.1752605
5508,-176.5171276,3074.079047
5509,-120.147827,-1711.151784
5510,-49.36548237,85.69473571
5511,-277.6260762,-1341.049725
5512,240.8551776,-504.8728972
5513,273.6425955,-364.0041127
5514,155.4255102,232.9204441
5515,-236.1961914,3157.823906
5516,-203.2184179,-1548.014878
5517,28.32423724,514.6295951
5518,305.4872788,-751.5185222
5519,148.3432586,83.1512051
5520,-377.3308999,1579.129511
5521,-486.7109634,1517.601979
5522,-352.9996371,-2267.70058
5523,-140.2995194,364.4840981
5524,291.6130404,-646.9652924
5525,-132.4437647,-1627.736568
5526,72.35963104,-1837.927021
5527,-156.811808,1299.053367
5528,243.7142538,56.36824124
5529,-140.5519345,1123.766828
5530,-226.9824472,3186.821205
5531,-158.0309643,1601.732185
5532,-163.5076514,289.5593235
5533,-333.4265401,273.7864146
5534,-76.74802488,-669.6165582
5535,-107.3389446,1329.979961
5536,163.4857004,-51.6705604
5537,64.25851772,2047.944746
5538,-359.9634234,-1967.065413
5539,-138.5775825,-2174.259946
5540,-62.32456087,86.03892622
5541,-25.40030834,-1274.344919
5542,263.2134429,-627.8464377
5543,-372.5745732,2089.260568
5544,-495.0539702,1792.716582
5545,-165.4870403,1128.637521
5546,226.1295986,-1944.304127
5547,-347.5199374,2027.820076
5548,-120.512748,307.3229091
5549,-300.6968017,1959.722006
5550,93.44436709,1272.91071
5551,-120.0699317,2287.505785
5552,-302.284188,460.0328896
5553,-153.1345004,248.8120381
5554,-310.4942903,-1633.534902
5555,-212.3698499,504.5835145
5556,0.618519338,-1068.037017
5557,121.1841963,1065.132632
5558,-366.3264698,-1800.845741
5559,-119.0437442,2328.607423
5560,-317.7837066,1593.358405
5561,-289.6022744,-450.2264297
5562,187.3845556,-1203.858714
5563,-138.4353379,462.6114716
5564,-209.6115343,352.5458425
5565,-295.4624514,2960.905987
5566,-391.1246386,1010.279668
5567,-433.5154042,1377.211693
5568,-379.6405424,-233.0735861
5569,-328.8442756,200.3786013
5570,-166.9867801,-1904.133146
5571,220.0344572,-1310.081775
5572,-90.21065814,-1610.752089
5573,-158.3635945,-976.9414544
5574,-177.6642117,-489.4592112
5575,-121.2217114,-1553.035192
5576,-490.2096639,693.4004017
5577,153.330317,-1128.36983
5578,108.4429989,-2461.803621
5579,-475.7577095,1225.827226
5580,-83.87926747,-2043.639007
5581,-536.912413,1451.857934
5582,-159.7888753,-1706.165325
5583,130.6563367,-254.8092013
5584,-129.2875488,1659.673592
5585,-186.2370679,2802.291432
5586,-329.3044731,1823.976866
5587,-18.70727301,220.0633011
5588,-70.63110382,-1236.911607
5589,-249.9523286,2136.69436
5590,-282.1941711,-964.6457775
5591,-356.0571546,494.0332823
5592,-428.3984492,1166.822749
5593,-116.0278974,-2115.088842
5594,222.3839474,-159.677552
5595,-489.4063384,1372.277059
5596,-10.15824331,2194.624436
5597,228.0044644,-1747.423567
5598,63.18204067,1311.960387
5599,-520.2438032,1588.904118
5600,178.1122633,-2872.954383
5601,-288.5779405,1365.291221
5602,-249.9187096,-493.6908696
5603,73.30590267,-940.7399809
5604,-155.3061928,-1898.651615
5605,-30.08707974,1433.393435
5606,77.28742171,595.4525448
5607,-116.886209,-2292.737214
5608,-227.5186852,3016.840229
5609,-301.2773832,-266.2862939
5610,108.9810414,956.2045008
5611,-391.3010843,-1631.788732
5612,-279.1258681,1087.972746
5613,-507.8673048,1321.794651
5614,-292.937688,1992.55146
5615,-405.7056389,533.8089792
5616,-140.6093712,-1677.50106
5617,43.72155399,435.5604294
5618,-344.1582952,1169.092361
5619,-113.6760609,-341.6453989
5620,-242.1120631,-1557.955253
5621,-244.7995096,-1816.458118
5622,-396.15219,-1885.036757
5623,-232.1259581,3064.210662
5624,-127.4963468,-1707.941257
5625,-294.2645499,1550.508682
5626,-85.90087601,-91.10770096
5627,-66.54062928,-1816.167127
5628,-118.8721453,27.73977678
5629,-474.146087,371.9138262
5630,-6.513695112,1064.148308
5631,83.67270783,-1275.353134
5632,-55.91679546,489.2969428
5633,71.73466372,-795.0600593
5634,-133.6437595,-2378.914729
5635,-305.2172293,1713.499691
5636,-224.8294238,-1431.185465
5637,-35.04928849,-1298.453831
5638,-181.2854665,892.8136449
5639,180.069749,-1984.372876
5640,-41.26029078,-1528.721215
5641,-227.4533481,1236.552717
5642,-253.4844887,1004.642408
5643,-345.5265532,-2307.127929
5644,-158.6016322,-2208.832136
5645,-270.6971375,-1844.962887
5646,-83.12748446,32.25557388
5647,-181.7445233,-507.8632282
5648,-205.3690043,-1596.228745
5649,-266.2156839,-2030.637076
5650,-7.423082889,-164.8283548
5651,-193.3656282,-1792.571155
5652,-116.1548833,957.646849
5653,-319.2304097,1193.392955
5654,-115.8107525,-538.2232045
5655,-291.2221633,-216.5046234
5656,-335.0479372,-1260.457199
5657,113.3978798,-1043.055006
5658,210.2878972,-1758.728564
5659,218.9554448,1792.997187
5660,25.68034045,-1684.312739
5661,67.03227564,1579.669907
5662,-44.67121269,1588.535027
5663,-48.16755525,1440.274567
5664,97.40959879,1509.162347
5665,-171.1222109,2660.342511
5666,-68.56510754,929.1175977
5667,-293.1751297,-1520.242944
5668,-267.4172266,1395.4619
5669,259.7903064,-395.0523181
5670,-17.2252673,-489.8290559
5671,-361.0366391,-115.3685562
5672,-199.4995276,-210.3172916
5673,14.15456936,-1363.214466
5674,-434.6868941,652.5380091
5675,-309.2542975,1606.931273
5676,-191.6971254,361.7496529
5677,-382.7346704,1594.444607
5678,-278.5555444,778.9509741
5679,-241.1820028,-2265.640441
5680,-430.4315468,1013.433677
5681,-112.1655716,-1347.238837
5682,110.240905,-2097.042097
5683,101.358087,-960.5836412
5684,200.3557257,-1372.690788
5685,-30.46769387,-1633.389899
5686,-360.4024515,-1777.064912
5687,172.0666715,-2933.631179
5688,-455.8906349,1243.957565
5689,-485.8512233,740.7492381
5690,-394.2176326,-1956.060607
5691,-253.384816,1119.001987
5692,-289.6257573,-2348.824497
5693,-33.6640516,1661.025868
5694,153.2628547,-56.85904621
5695,-72.82728409,2183.489103
5696,10.09507443,-1139.797055
5697,-235.1563404,528.6278551
5698,-386.725461,-1882.718976
5699,-394.8988391,1793.301483
5700,110.2273813,-506.5848744
5701,240.3316278,-1440.292217
5702,92.10422477,880.3069785
5703,-114.6585007,-0.098283011
5704,-260.7002886,2106.499166
5705,-475.2539682,1649.647881
5706,223.9732094,120.6994242
5707,-88.44985525,883.0749171
5708,53.30001752,-1646.650907
5709,-277.7115912,1577.264291
5710,-36.62223388,391.0972873
5711,-77.5862633,1470.621027
5712,-226.8596101,-492.4475871
5713,-117.8840503,1392.54283
5714,-78.97952897,-2057.791867
5715,159.1299886,-640.9223228
5716,-101.9301888,155.8182321
5717,-460.3073928,1049.227543
5718,-320.187431,72.269465
5719,113.0353031,780.1995215
5720,28.68670968,-639.7449963
5721,-69.51946385,1739.377098
5722,-410.3123096,829.4022565
5723,-428.9903757,1642.396858
5724,75.87871045,-1519.694761
5725,-5.4076244,2562.90423
5726,-237.07602,2874.177457
5727,-370.6917467,1225.16634
5728,-246.6817567,-2018.782997
5729,-184.0426109,-580.8363882
5730,-199.0593722,819.9426943
5731,-504.5735895,1716.014871
5732,-264.127838,-1829.717104
5733,222.3012785,-1880.148935
5734,-363.954826,-2189.3947
5735,-254.7137113,1367.380287
5736,-450.2338586,1012.154435
5737,-150.6270708,2989.86355
5738,-245.7480255,813.0431305
5739,-522.7940093,1373.876488
5740,-401.8684578,2050.387726
5741,-248.5992475,-1719.044275
5742,106.9248084,-457.8530239
5743,-118.8883613,1798.490626
5744,-110.5640361,-286.709187
5745,-65.60755173,-80.13721541
5746,-225.4150889,931.8566845
5747,98.00365867,-2722.470227
5748,-335.7442628,1090.590481
5749,183.4393029,-559.3817947
5750,-349.0118128,1704.478427
5751,22.65091284,1558.481482
5752,-287.2738696,161.7942208
5753,-7.030720054,-2350.04938
5754,-455.9657322,969.1447686
5755,-103.5408507,-2096.795262
5756,-56.57600521,-1902.834627
5757,-388.4648591,-1743.629359
5758,149.5526841,-2120.259177
5759,-107.6755045,-1610.534845
5760,68.76930062,-2539.650627
5761,-70.27588719,2336.998209
5762,201.851493,-419.218005
5763,37.85695587,1904.84198
5764,109.9285114,1227.172556
5765,97.80334157,-1779.142146
5766,-455.1832865,1360.396355
5767,-114.8020831,-198.8243866
5768,-193.9691376,-1149.716094
5769,-88.3095418,2655.378938
5770,117.2950193,-30.55579496
5771,-317.0531751,446.8904099
5772,-26.31664565,1564.448642
5773,-300.6931024,-1522.511001
5774,-405.817601,-1702.610768
5775,-282.7198497,-1492.684324
5776,101.6293872,-526.4381166
5777,-351.1919169,-1769.928919
5778,-44.3393541,2988.603012
5779,-328.4250608,-1293.857405
5780,-65.95889359,2833.795475
5781,-27.82324607,1440.870688
5782,-283.4470967,2234.880313
5783,-213.0667499,382.7626617
5784,89.79855495,1254.786174
5785,55.96196276,699.7941075
5786,-282.8259941,-14.14881688
5787,-343.614379,8.052370802
5788,-225.9013525,275.156731
5789,-309.0701848,-1737.330017
5790,-163.7136283,248.2538932
5791,-379.2439077,1572.657093
5792,192.5285568,-326.2792451
5793,-37.77247826,-551.3072486
5794,30.63957615,440.6789297
5795,-183.9524302,1181.879905
5796,-245.8574639,1200.0391
5797,-206.6994195,-2150.218989
5798,176.3922858,88.89033029
5799,70.01190002,-1766.212149
5800,-89.56427318,-982.2980182
5801,-166.8537998,-2102.742385
5802,-252.8865339,547.8409891
5803,-391.2737389,1932.605805
5804,-355.5377087,-186.6601227
5805,-66.12216622,-968.831015
5806,-314.8035902,-1919.004259
5807,4.251703738,-1258.648415
5808,-366.0117079,-1606.714171
5809,97.00413673,1754.433616
5810,-26.60247672,-1079.793374
5811,-284.7273751,-1969.966937
5812,-136.8781109,-332.4029721
5813,-368.8351059,-2299.89014
5814,178.3921668,63.19928708
5815,-372.1631294,-1653.055117
5816,-308.1074401,-91.0973481
5817,-522.6294162,1827.993376
5818,234.8370139,-1740.138742
5819,-436.3017183,1359.485853
5820,86.13651054,-494.4783857
5821,-321.2408366,-1380.910535
5822,-54.60662734,1539.745951
5823,13.13277493,-1058.972977
5824,-161.146431,3013.763191
5825,-291.722579,-1557.779968
5826,-236.1270566,-1634.040497
5827,-91.47546541,-1590.617359
5828,264.7040142,-336.9596069
5829,-232.7906949,1478.93509
5830,-14.66630836,-360.3255117
5831,107.9151957,-956.4680569
5832,-52.92088469,-1646.731533
5833,-404.5890168,1621.935187
5834,-438.8361269,1812.800895
5835,-307.421714,589.8172547
5836,-143.016356,-1283.213517
5837,-403.9403633,977.5346144
5838,114.5362437,-256.4365146
5839,-39.52820581,61.66767168
5840,-138.3537696,450.4202165
5841,125.6246213,-505.9925576
5842,176.4158243,296.2932815
5843,123.3828343,162.1090191
5844,-34.79328049,-326.9407735
5845,-186.8518278,2184.102806
5846,-11.40730267,1090.548277
5847,87.25577879,766.320095
5848,-350.2832461,-167.2820153
5849,124.5684158,-1731.555587
5850,-300.3323408,2859.630481
5851,-517.0384207,1193.08721
5852,-368.0914934,1853.105343
5853,-126.9708957,-729.811518
5854,-271.1860159,-2180.983002
5855,-288.7481278,-2212.881739
5856,-249.8923325,1139.688096
5857,-508.2866492,1654.14738
5858,-155.8289162,-955.4315809
5859,-394.8596435,-1499.781914
5860,117.4433729,1143.314275
5861,148.1123077,-1839.686269
5862,-102.2328121,1894.736743
5863,-340.3649449,2115.517462
5864,112.885015,535.7547706
5865,164.0472926,-1517.177042
5866,-112.7365177,1210.920295
5867,-171.0769334,-22.6041323
5868,93.22494646,-2580.311517
5869,-363.9934213,1378.832465
5870,-174.5627761,1109.024492
5871,-239.6531231,-204.9149839
5872,-58.13878434,875.9072836
5873,-229.5405259,-1353.640047
5874,-170.2082253,-367.9034276
5875,-321.3350185,-1510.987163
5876,232.3620759,-1729.128769
5877,-387.5017025,1884.238506
5878,-64.66123981,-1479.090088
5879,-327.8538037,938.4738469
5880,-467.1450598,904.3786154
5881,314.1287684,-356.5405957
5882,-1.650800317,-341.229861
5883,-276.4475807,-456.5403975
5884,146.7313514,-43.05050833
5885,-294.487769,-1646.644991
5886,87.66875961,1746.914854
5887,-72.29434824,-1445.797457
5888,-189.5519985,1124.690418
5889,190.7558425,-1236.069407
5890,-408.544451,-1268.298751
5891,5.246779635,1079.838599
5892,-509.1861432,1387.593746
5893,-122.1519145,1448.692331
5894,-34.443003,2259.968151
5895,108.430641,-1066.498839
5896,-268.1464498,1251.769957
5897,-478.8624952,1855.822709
5898,-147.4084549,1411.407001
5899,-207.2582764,-599.9302427
5900,-275.3478939,455.9385437
5901,-98.38458173,984.7744332
5902,13.72024887,125.3144937
5903,-139.520079,-1699.658003
5904,-157.1522241,-363.6224857
5905,-324.3247919,-1863.947234
5906,-138.9117942,2985.254027
5907,59.57988461,-241.9093723
5908,202.4077857,-1301.434542
5909,-112.3059359,3039.385784
5910,200.0247926,-308.6275522
5911,154.2927491,-1214.404443
5912,-419.8090913,-1726.782988
5913,-460.3378915,365.7556545
5914,-257.7410155,-2327.927968
5915,-41.19314879,-957.8400193
5916,173.9988459,-592.5651152
5917,37.73423325,-210.3543092
5918,96.12446315,-2465.969824
5919,-34.51097296,-1548.408124
5920,-19.54028126,2407.023256
5921,148.401344,409.9587744
5922,188.5897816,68.05233196
5923,54.60302797,-779.5527911
5924,213.7291066,-1075.628869
5925,-309.8753246,1395.245906
5926,-234.0335417,-1308.903572
5927,-113.6652924,992.5922018
5928,-125.9289821,-1728.511571
5929,-472.0276417,1546.629197
5930,-219.0197285,-958.9109797
5931,-158.9008235,2269.113931
5932,-251.9847957,533.1070806
5933,-477.480532,1018.76496
5934,-67.62839115,-2385.980446
5935,89.38664818,522.1228306
5936,-103.0622096,-1207.20588
5937,-239.5888122,-2139.415087
5938,-127.4662873,-1514.671931
5939,-297.8743766,-1844.616207
5940,261.6737937,-1300.123118
5941,-207.5306737,-1979.515885
5942,-174.7874904,1884.925172
5943,187.2723268,-235.9528024
5944,-374.983959,1426.401991
5945,-130.0148664,-1318.427893
5946,-259.709343,665.0118115
5947,24.12101948,-1042.008139
5948,3.549545993,-185.3265345
5949,-46.50655836,-443.2042012
5950,102.7364828,-855.6069787
5951,-125.0994332,-1736.524154
5952,-394.9410608,-1783.90302
5953,-464.3983323,370.7668559
5954,244.4647007,-375.1984284
5955,-361.2455022,726.4265574
5956,127.0927423,1678.118219
5957,140.9197795,258.8686417
5958,91.61191008,-2206.64895
5959,-60.71065593,-1457.981858
5960,168.6196107,120.3718246
5961,-243.6441402,3180.333006
5962,-512.1610534,973.4896836
5963,-108.1709647,-2048.711969
5964,-52.75639437,-930.4170028
5965,-409.3878353,1520.891975
5966,-186.3339249,-177.1840288
5967,-218.9295087,-188.6000987
5968,-233.9251953,-136.7775367
5969,-482.0060758,1039.79746
5970,-296.074447,-1246.950256
5971,-328.6513538,879.8846357
5972,-314.1368588,-1622.965667
5973,-338.0236791,-1867.870938
5974,60.13531689,-910.9858188
5975,-280.3045571,-1904.239436
5976,-157.761667,2165.925069
5977,-478.6186515,1005.207739
5978,-190.4339696,-1517.914101
5979,-95.98215342,-1692.624509
5980,34.73287352,-1574.23196
5981,-476.2101808,1797.739985
5982,-8.291155795,1578.515867
5983,112.6163603,879.2824122
5984,66.42457808,959.6310228
5985,-172.2110401,749.4660229
5986,-163.126428,-1359.657232
5987,-468.6234529,500.1402361
5988,-225.0109465,-1827.82917
5989,79.7026179,211.7189028
5990,-4.466678111,197.5858009
5991,-150.3525452,-9.614439676
5992,-293.9098488,-2267.761137
5993,-376.5104944,1624.81099
5994,-177.8685561,-1649.032195
5995,-435.5195818,378.1065259
5996,136.0273153,1060.631122
5997,-302.6960017,498.2601183
5998,-105.7435437,-1494.586884
5999,-299.3246462,1677.13827
6000,-182.9304974,-1895.777212
6001,-103.5195704,-828.2740868
6002,-289.4956223,1141.77488
6003,-141.5268824,1634.575566
6004,36.09356179,-2175.35265
6005,-147.4432953,-1603.77747
6006,-21.6113214,-798.7012038
6007,-116.2937918,-1750.531461
6008,-273.3946963,1346.550417
6009,208.5715278,-1651.444226
6010,122.3898183,-1425.244953
6011,94.801295,1224.467179
6012,-77.38575936,-2025.374489
6013,-173.6794601,2061.661556
6014,-306.4934914,-1219.220071
6015,346.5068969,-691.4975401
6016,-23.0339544,1516.911274
6017,204.7232586,-1340.14823
6018,-139.3291424,-1052.293616
6019,-102.9933275,2165.728987
6020,-458.9685895,390.8550013
6021,-101.8902612,-89.49655566
6022,-1.82292058,-2156.593721
6023,-361.3704379,739.4555776
6024,16.32285834,782.311735
6025,-296.3066273,-1986.084203
6026,-194.0464667,-943.4189743
6027,-206.7101755,57.89575493
6028,-316.5734791,366.8643086
6029,-366.236396,-1819.536785
6030,-408.9783683,1394.523383
6031,-323.1948438,279.6179984
6032,179.9371506,108.3785991
6033,254.8679405,-1168.74843
6034,-135.726281,-241.0335651
6035,-37.12969622,47.729079
6036,-255.1438331,-156.3987157
6037,-360.0936752,-1528.802553
6038,259.6243089,-208.9046326
6039,65.32864411,1934.07534
6040,-239.8494917,1483.513681
6041,-226.0449333,681.3435049
6042,-517.7803431,1560.333121
6043,-122.1127151,3042.316025
6044,-294.6852777,-1688.78648
6045,-7.179092724,-848.9895274
6046,103.1158516,1279.632097
6047,133.3322563,504.7118344
6048,-172.7116557,-1172.827167
6049,68.80404238,-1624.120963
6050,100.5206611,385.8814353
6051,-57.96056867,-706.6412204
6052,359.4944256,-663.3731314
6053,-15.87001601,-2021.239168
6054,-279.7074538,284.166253
6055,-210.4619061,-1669.075994
6056,-122.9687874,-681.825351
6057,-149.583464,-1354.639148
6058,39.02579105,-1125.559288
6059,-208.9771948,-2326.573676
6060,-276.5094562,108.4930152
6061,-108.5943421,-2364.91076
6062,-141.7432359,2038.553786
6063,86.40833835,1552.026469
6064,-271.2077029,-1569.118162
6065,237.6280495,-1359.692007
6066,-28.88070114,-569.257424
6067,-403.6252713,2059.739365
6068,-311.1389546,1317.381097
6069,75.95673579,1813.920809
6070,-255.9920628,-1997.888715
6071,-53.02786464,-2147.512527
6072,-426.2484401,1864.363104
6073,-374.6247579,628.5639494
6074,134.2369167,-580.4660129
6075,-264.1403048,285.2743318
6076,34.26195883,-312.9427053
6077,76.0388324,-955.7085193
6078,-53.75376056,366.0023232
6079,3.276532862,-1501.138531
6080,-140.7096973,1885.310971
6081,345.5567693,-447.6809152
6082,-115.0049165,-1723.707248
6083,-276.5020412,-1326.062366
6084,9.608523011,576.216578
6085,-494.287993,418.8251023
6086,101.0126674,440.1598143
6087,-355.9781663,-1505.787014
6088,-147.5175842,-1586.064977
6089,140.7452905,-1623.144237
6090,-293.843259,1171.340805
6091,-129.776981,1670.531363
6092,246.6290068,-766.3513867
6093,-388.2032677,-1870.721945
6094,-426.5075026,-1720.85115
6095,-142.3661277,822.9200112
6096,86.11836584,-1192.278758
6097,-270.7923714,541.9401994
6098,-388.8090967,25.64522629
6099,-479.5065298,1576.482182
6100,183.5599932,-81.69992235
6101,120.804509,-1335.29542
6102,-404.7810763,1579.71317
6103,-94.0034112,11.5876991
6104,-222.6060126,-1709.555614
6105,-102.6252909,1632.839124
6106,96.43608787,-1156.439084
6107,-461.4187661,1921.956199
6108,-466.5917455,645.6692451
6109,-380.0825129,-1641.284327
6110,146.6975968,-2188.093399
6111,-181.3813812,-1004.169423
6112,-273.2748648,-138.0197712
6113,-287.1360302,-1835.89326
6114,-249.5915867,68.36608343
