RefSeqID,A_11PM,A_3AM,A_7AM,A_11AM,A_3PM,A_7PM,B_11PM,B_3AM,B_7AM,B_11AM,B_3PM,B_7PM,GeneSymbol
NM_001045275,0,0,0,0.202283,0,0,1.54929,0,0,0,0,0.120045,zgc:136353
NM_001082799,5.97677,6.99207,8.3793,4.44959,4.79237,5.8738,6.03263,8.70093,7.40425,5.44432,6.24546,5.93728,zgc:162119
NM_001079986,2.35552,2.57238,2.12661,1.54645,1.72772,2.60986,1.9006,1.89287,2.53312,2.67364,2.37037,2.55483,zgc:153020
NM_001089448,0.204782,0.27187,0.153661,0.319162,0.113614,0.348385,0,0.268299,0.551336,0.474283,0.239871,0.436314,zgc:162946
NM_001099343,0.0376821,0,0,0.0410244,0,0,0,0,0,0.131528,0.0339424,0.0268913,tdrd7
NM_200883,5.39357,5.97289,5.93903,5.19284,5.22534,5.96971,5.23207,5.61443,7.15811,4.70218,5.90274,5.1664,gne
NM_206829,11.9265,9.69321,11.0265,12.1594,9.34612,8.50097,8.28399,9.73094,11.8624,8.88321,10.5934,7.52499,zgc:77126
NM_213045,61.1761,68.4153,62.3909,46.9744,48.9013,54.2494,63.1005,55.0527,73.4766,54.7574,62.9584,44.2797,CLTA
NM_200896,3.68137,3.87513,6.58326,4.57409,3.99374,3.5262,3.71029,2.48935,3.75317,3.68583,2.50571,4.08064,zgc:77739
NM_001005769,10.2944,16.1792,15.8178,10.8155,9.50056,15.9172,13.9043,13.4489,16.0005,14.6848,15.2338,12.1861,zgc:101819
NM_001005769,6.46714,4.17884,6.35317,5.91999,5.37212,5.12462,4.53571,6.64654,5.03502,5.14011,4.5664,4.91061,zgc:101819
NM_001037394,3.57115,6.85479,8.44421,4.73633,4.33665,8.14066,5.54531,5.07817,9.45004,7.31142,7.24691,5.77691,zgc:123166
NM_001020725,20.5664,24.9137,16.8607,11.2489,16.1606,21.1364,24.3972,23.8392,19.8805,15.9229,15.236,18.1869,CRMP1
NM_001006042,11.4748,12.9906,13.4651,12.9269,13.4431,12.6643,15.5908,12.0348,13.3645,12.5745,14.6022,12.9042,zgc:103421
NM_201120,8.92223,7.31239,10.2842,9.57789,10.5854,10.5172,8.75385,11.7278,11.2122,8.76695,10.7384,10.9075,Chic2
NM_131624,0,0,0,0,0,0,0,0,0,0,0,0,slc34a2a
NM_198878,4.67274,5.65493,5.5131,5.30464,5.2073,6.27503,5.14981,6.29996,6.53412,4.98616,4.96172,4.57202,rbpja
NM_001076622,0.232182,0,0,0.0775819,0,0.0924133,0,0.588457,0,0,0,0,Itln1
NM_001045485,3.1895,4.13101,3.77617,2.72079,3.92957,4.96664,4.2011,4.21471,4.20442,4.05936,3.41628,4.10359,Pi4k2b
NM_001020560,48.2121,44.8809,17.0021,14.582,19.2261,16.1236,54.9108,20.2316,52.9866,16.6456,12.0742,16.6089,TUSC3
NM_199990,31.4718,18.2473,21.8361,22.3312,18.7936,14.7274,20.1811,21.1277,18.6438,21.0125,18.3639,19.3712,vps37a
NM_001115123,16.5213,16.1725,14.5849,12.3622,14.2793,16.9172,16.5886,14.2093,14.4977,13.6069,14.9481,14.97,pcm1
NM_212967,9.60076,10.2164,10.8359,9.87531,11.0178,16.2506,9.62743,7.65488,11.7175,9.11942,10.2356,11.1827,Fat1
NM_131877,12.998,15.2756,11.4862,16.445,10.6461,16.2667,14.3735,14.1055,14.5398,8.25931,10.9952,11.4005,casp3a
NM_207065,3.79499,1.59498,0.479692,0.812595,1.33253,1.78634,1.69397,1.45004,1.07269,2.0551,2.61127,1.70301,HELT
NM_214702,0.315866,1.52116,2.04191,1.5704,1.90467,1.14088,1.07899,2.15743,1.61902,1.16503,1.28108,1.57319,SLC25A4
NM_001145614,2.0182,2.84894,1.45045,2.80677,2.253,1.07579,0.378859,1.87601,2.86127,4.56488,2.35025,1.14729,Ankrd37
NM_001013269,2.6052,1.54157,1.47904,3.24032,2.96208,3.30008,2.31896,2.65023,3.28981,2.08587,2.74844,1.6378,TLR3
NM_001077602,0,0,0,0,0,0,0,0,0,0.0640471,0,0,CYP4V2
NM_200755,3.19013,4.4425,4.11383,2.96592,3.31697,4.47513,4.59205,2.76443,5.04064,3.2626,3.83541,4.52391,zgc:73228
NM_001145577,10.8683,15.4646,12.9911,9.11412,13.7178,16.0441,20.0082,17.5429,15.6592,13.2073,16.6551,17.1149,si:ch211-157h5.2
NM_001006077,5.32308,5.92176,4.11195,5.71685,4.58823,4.64066,3.08606,3.48733,8.75653,4.93078,4.95196,4.37322,EXOSC9
NM_001002749,9.15333,13.713,13.4738,19.3763,10.8515,7.87413,11.6849,18.0928,13.3857,10.2825,4.36774,8.36641,tyrp1b
NM_178295,64.692,50.3375,37.1203,37.4553,52.8093,40.292,60.2376,56.04,39.8051,56.7824,63.1069,54.5946,clock3
NM_001114690,0,0.103255,0.570802,0.358445,0.419771,0.111882,1.22179,0.797445,0.095995,0.142337,0.146417,0.421588,LOC795807
NM_001114848,0,0,0.500149,0,0,0.106433,0,0,0,0,0,0,si:dkey-245p14.4
NM_199542,1.01986,1.92834,1.43729,2.28465,1.15966,1.4172,1.31047,0.651816,0.451923,0.665221,1.18003,0.523399,SMC2
NM_001135257,1.98452,2.31567,3.49389,2.35552,2.69034,2.82083,2.36852,2.89699,2.33871,3.01987,2.96007,3.07895,si:dkey-245p14.2
NM_001102393,5.90844,7.59725,6.18048,5.87438,4.03441,5.72029,4.62991,5.52319,4.02385,4.20274,5.29753,5.21901,TMEM192
NM_001145618,1.89583,4.26236,3.80815,3.57234,3.35726,4.74023,3.67881,4.29127,5.14552,2.61839,3.3866,3.5969,si:ch211-42i9.8
NM_001007770,9.97125,9.14975,8.31524,6.1294,7.61478,7.06473,7.22679,6.57485,8.78436,6.40493,8.98031,5.0643,zgc:103633
NM_001037378,0.471913,0.645792,0.654365,1.31287,0.928822,0.51304,0.186916,0.270536,0.395285,0.201854,0.292336,0.502568,zgc:123274
NM_131638,0,0.218157,0,0,0.019979,0.137313,0,0,0,0.15982,0.0580104,0,PAX5
NM_001083851,6.54971,8.04871,9.07877,7.17919,7.67236,8.4326,8.6294,9.39886,8.89729,8.67848,7.77722,7.23918,zgc:153957
NM_181757,14.6277,10.9115,9.09587,18.0586,9.87354,13.0036,8.80118,9.66836,7.62679,8.18556,9.10632,6.33406,anxa5b
NM_200397,2.05828,0.632334,2.93758,0.885423,1.27549,1.30403,0.400787,0.0633311,0.578515,0.544448,1.15999,0.37715,zgc:63660
NM_212731,17.6149,13.5374,14.0979,13.5313,13.7019,13.4323,17.439,12.604,14.2816,12.4371,15.2392,12.3109,Gtf2e2
NM_001110401,10.4924,8.75876,7.64687,7.3871,9.00142,8.31725,12.7467,9.18656,10.8031,8.41522,7.70028,9.34845,zgc:66080
NM_001008611,10.4477,11.9509,11.0516,10.0158,12.0959,12.7438,14.1327,9.21521,14.8308,10.6343,11.8252,10.3617,UBE2K
NM_001079967,3.91653,3.14829,4.02121,4.04553,4.39824,4.85544,4.08494,4.36182,4.78835,4.71283,4.85596,5.57508,zgc:153456
NM_131735,31.7438,37.2906,31.5712,31.0922,36.1853,33.0446,28.614,37.5096,27.6925,38.828,33.8918,38.1396,Slit2
NM_152975,0.518269,0.220823,0.907208,0.749843,0.593672,3.83323,1.3222,0.404893,3.31865,2.05737,0.229114,0.88765,Mab21l2
NM_200059,275.505,234.288,252.455,300.502,233.701,226.665,251.073,208.152,260.354,213.677,197.294,182.277,rps3a
NM_001109710,0,0,0,0,0,0,0,0,0,0,0,0,zgc:171517
NM_001109710,1.54226,3.45673,6.42643,6.31658,3.70427,5.23265,2.85675,4.1486,3.54174,6.36048,3.91827,3.85423,zgc:171517
NM_200771,0.901461,1.44638,3.44947,1.64667,1.65533,0.918772,3.58023,2.31628,2.31993,2.63203,1.40845,1.90025,zgc:73273
NM_001003597,0.625258,1.39132,0.668276,5.59283,1.25587,1.65061,0.746447,1.60122,2.91697,1.18939,1.08707,0.233508,zgc:101017
NM_213440,9.55057,9.89168,11.6177,8.96976,9.72263,9.38974,10.711,7.17348,9.51667,8.90532,8.04728,10.1527,PLRG1
NM_001204131,742.994,216.875,11.4249,47.3253,298.064,450.181,665.19,331.934,46.2176,69.5983,333.985,736.24,
NM_001201411,0,0.278013,0,0.113095,0.12651,0,0,0,0,0,0,0,
NM_001017725,0.379766,4.23036,10.6088,2.86484,0.672475,5.33096,1.40312,0.400261,3.20056,1.53213,2.87919,0.674739,GUCY1A3
NM_001251945,2.55247,8.21004,10.3807,3.84187,2.94484,6.58699,2.92588,1.66837,6.42689,2.76285,5.21887,2.41876,
NM_131431,0,0,0,0.191326,0.111738,0,0,0,0.759018,0,0,0,FABP2
NM_200808,40.9902,35.9452,21.6039,26.942,27.5722,17.2476,48.51,28.3604,30.6749,23.8457,21.3196,21.8662,NDUFB6
NM_200554,11.1117,13.0309,11.1777,15.6496,12.1172,9.92797,8.775,12.2693,16.1669,10.8031,10.2473,10.1143,mtaP
NM_001080563,12.4382,14.2268,13.6127,10.8009,12.3067,12.9949,14.7627,13.8986,13.8285,13.2037,14.1078,11.7412,G3BP2
NM_200155,7.12649,9.2259,8.72105,9.61239,8.77097,9.07255,8.51453,5.5253,12.8072,7.25049,5.6734,8.16185,USO1
NM_199643,0.825935,0.483693,2.14568,5.75319,0.858184,2.6586,0.93398,1.65561,1.44318,2.12082,1.4458,0.545959,coro2a
NM_212603,3.74993,4.45247,14.6034,5.09484,6.35728,6.77733,6.90123,8.1492,7.37916,5.82318,5.88139,8.07147,anp32b
NM_001122755,1.64529,1.36303,1.94112,2.01802,1.35595,3.35535,1.63846,1.24088,1.64151,1.23585,1.00829,1.28534,Bnc2
NM_001045258,13.7902,16.1839,11.6583,11.1866,13.382,14.5086,14.3596,14.8599,12.74,12.8255,13.8422,12.655,PSPC1
NM_001077787,5.30819,7.70692,8.57053,6.0642,6.51574,6.11069,6.13091,8.00649,6.96618,6.63563,7.08726,5.90252,zgc:153638
NM_001007361,13.3777,15.8201,19.7504,19.4586,17.2625,19.7021,14.0468,17.9739,15.5503,16.7718,17.786,16.2578,zgc:103668
NM_001003779,9.44906,12.4022,9.95677,9.95593,10.1263,11.0596,12.0638,12.0417,12.2296,10.455,8.58285,11.4409,CHST10
NM_001020726,6.45839,5.33453,6.66029,5.90288,5.32774,6.5833,6.2435,2.80205,7.7085,5.82353,4.33828,3.95533,PSIP1
NM_001111232,0.492725,0.761093,2.75401,1.78892,1.62948,1.31085,0.241198,0.389484,0.782662,1.2036,1.50604,0.824025,cbsA
NM_152950,0,0,0,0,0,0,0,0,0,0,0,0,CRYAA
NM_200980,14.674,8.65411,3.93756,4.91595,9.32565,11.8658,13.8069,10.0534,3.43785,5.13182,7.79296,12.8615,ankrd10a
NM_200315,20.8232,10.3222,12.6675,9.17391,13.5471,16.1866,8.97945,16.7002,11.3737,7.40208,14.6994,13.8207,zgc:56306
NM_001103123,1.61202,1.06091,2.41691,2.53807,1.59399,1.25685,1.9595,1.52435,0.977804,1.31548,1.49641,1.43048,LIG4
NM_001128244,3.1519,5.85161,6.29711,3.6245,3.57321,6.07857,4.31022,3.6246,5.72541,4.97775,4.67767,4.18379,si:dkey-1h24.3
NM_001020703,0.582001,0.0603551,0.124278,0.286852,0.161845,0.262683,0.471841,0.181284,0.178256,0.417301,0,0.17716,zgc:112493
NM_200522,8.19571,7.50468,7.17854,7.34341,7.09198,6.65141,7.53576,6.80372,7.80877,6.69896,8.5317,6.03514,zgc:66359
NM_212728,63.8558,61.9727,67.4599,69.8002,63.3855,68.7728,60.1344,64.513,61.3366,59.479,64.1374,67.0466,Tm9sf2
NM_001001820,3.365,2.69273,6.84928,1.10506,4.08904,9.24988,1.70558,0.343914,1.59927,0.648877,1.54869,0.195951,zic2b
NM_001002746,19.0212,12.9858,18.2341,13.2662,15.2953,13.1001,10.2912,12.4148,17.7869,10.9095,13.0224,10.4329,pccA
NM_001080616,7.15006,7.37588,6.6689,8.18905,6.95505,7.09018,7.4018,6.22088,7.80307,7.55729,6.63576,6.7387,vps8
NM_213083,0,0,0,0,0,0,0,0,0,0,0,0,tmem41ab
NM_001130812,0,0,0,0,0,0,0,0,0,0,0.345324,0.184635,si:dkey-22o12.5
NM_001007450,0.374726,0.782427,0.481929,0.63719,0.578667,0.361786,0.176967,0.281968,0.414454,0.549955,0.551627,0.100343,zgc:101616
NM_001024392,1.74084,2.33566,1.70265,2.61065,2.2718,1.82546,1.52494,2.73569,3.22891,2.64972,2.03645,1.97313,map1d
NM_001013448,8.07598,6.95258,49.646,36.6003,6.0415,44.0657,2.51574,2.96845,7.71864,9.57199,5.92772,3.24838,itga6b
NM_001017795,6.74847,9.71295,18.7991,7.52285,6.396,14.8567,7.98591,2.33952,14.0173,5.67795,10.1226,5.34226,zgc:110335
NM_178296,3.18304,3.11073,2.04245,1.92787,2.5224,3.07756,1.95838,2.1485,2.74567,2.25843,3.06299,2.64817,GLI1
NM_001020494,2.72381,3.19408,2.79537,2.90897,2.90031,1.7061,4.17083,3.53476,2.84818,1.9716,1.43588,1.45044,slc2a15b
NM_182856,0,0,0,0,0.0239112,0.261709,0,0,0,0,0,0.0521574,fgf8b
NM_213243,5.99414,5.74743,4.14207,3.89627,4.97419,5.59095,7.32801,4.34652,6.89743,4.46754,6.6946,4.46058,Poll
NM_001020631,5.48693,8.07898,16.5044,6.51116,5.94716,6.89964,5.90337,7.32463,10.4035,7.78602,7.29277,4.93811,zgc:111946
NM_001039839,15.1257,12.7488,11.683,8.64477,11.531,13.7136,10.9384,8.0728,11.1406,9.04566,13.1501,12.0149,as3mt
NM_131032,3.71466,3.96197,4.65177,3.4988,2.46334,4.40478,2.74521,3.44768,6.20897,3.80957,2.89432,2.8081,inab
NM_131358,2.5553,3.73186,2.75475,3.57105,1.66956,5.53112,3.90535,1.85172,3.12646,1.98126,2.23417,2.07558,kal1a
NM_001020615,4.40175,5.46712,4.30994,4.83984,6.03942,5.2487,7.07587,4.74349,5.21626,5.14567,4.30339,4.38962,Hdhd1a
NM_001166331,0.515187,2.26877,4.04753,2.18538,2.20106,6.97413,3.15896,0.636748,4.30371,2.90777,4.55066,2.11182,nlgn4b
NM_212904,16.4674,17.8062,16.8811,16.2158,12.5098,16.4384,10.4109,13.6458,17.6746,12.7627,12.3231,12.6499,chmp2bl
NM_001082956,0.35515,0.301686,0.141669,0.0701102,0.0400602,0.0884004,0,0.389216,0,0,0.316708,0.34917,LOC100004819
NM_173272,56.4742,35.8825,15.9823,20.5034,33.6271,32.7288,46.3551,42.173,25.6453,24.1289,33.2629,39.0508,ARL13B
NM_001025302,0.628682,2.17811,1.23607,1.64972,1.28359,1.85658,2.21336,1.55916,1.91064,1.13527,0.578527,1.23484,zgc:109983
NM_001008733,37.7893,39.8846,26.4517,29.8257,36.0743,30.9594,43.7638,38.5735,34.2308,33.8414,37.8387,37.176,arl6
NM_001034019,3.4293,2.96518,3.38693,5.2857,3.13555,10.7801,3.95726,3.05987,6.17667,2.26789,3.99687,2.06734,kctd12.2
NM_207062,2.49182,3.42964,2.99612,2.47,3.49145,2.63248,2.15638,3.52097,2.09582,1.90335,3.39674,3.19664,klf12a
NM_001002127,37.524,27.1168,26.3448,29.3678,32.9867,30.7001,34.9572,31.8668,36.5469,28.8309,30.2701,31.1191,MGC174761
NM_001111204,1.77602,2.82434,4.17994,3.51599,2.38026,3.86064,3.09791,2.21675,5.42912,4.69027,4.48956,2.6316,zgc:172122
NM_001003527,2.34245,1.77012,2.12031,2.13964,2.60956,3.47512,2.36953,2.85713,2.99722,2.06155,2.30909,1.50978,LOC100151364
NM_213357,5.65481,4.87856,8.76551,7.09395,6.51343,7.52629,6.77213,7.69862,5.19437,6.87207,6.90447,5.40851,gab1
NM_001080012,3.05545,4.2319,4.72479,3.25573,2.7605,5.30432,3.25369,3.09364,7.42746,3.28136,3.91221,3.06627,Hhip
NM_001105112,3.83988,3.75273,4.11534,3.75594,3.30669,4.27029,2.89106,4.82165,3.96103,3.85843,3.68427,2.81218,MMAA
NM_001077565,0,0,0,0,0.0416385,0.0447238,0.195684,0,0,0,0,0.137914,zgc:152968
NM_001002077,46.5684,51.2703,17.283,15.0932,16.2534,12.6949,48.0226,21.0303,39.2854,16.1433,12.5964,14.197,lsm6
NM_212807,1.74516,0.145712,2.34103,1.96448,0.0991543,16.2466,4.18187,0.309526,10.4757,1.44856,0.38389,0.637146,POU4F2
NM_001099445,9.58961,8.16881,5.51039,8.34503,10.6938,8.43287,14.8983,10.2051,8.40619,11.2309,9.71636,9.67677,EDNRA
NM_001145596,6.33203,5.25372,4.20359,5.81332,6.17781,6.6867,6.17849,6.29719,4.22323,4.72297,5.34588,6.23399,si:ch211-172j10.2
NM_001045250,5.53634,5.99704,6.25768,7.51677,5.73732,6.23592,6.75694,6.6433,4.98136,6.00658,6.83178,6.11927,arhgap10
NM_001135121,43.8434,68.5056,52.4918,21.2749,19.2957,18.6753,30.6182,42.6051,50.4952,33.2952,21.2719,18.2659,Dclk2
NM_001130605,0,0.112593,0.561335,0.0334278,0.0760551,0.0876924,0,0,0.143661,0.0508542,0.103873,0.253382,SPARCL1
NM_001144051,0.10332,0.229325,0,0.559744,0,0.17296,0,0.139571,0,0,0.0516626,0.175117,si:dkey-27n6.1
NM_001083060,0,0,0,0,0.115382,0,0,0,0,0,0,0,si:ch211-205a14.3
NM_001145602,4.0777,3.43336,5.62655,4.19646,6.88329,7.53387,3.36563,6.50077,5.99857,7.20227,7.94557,5.90158,LOC568915
NM_001020641,16.5204,17.9594,17.3885,22.0873,16.8316,22.8293,16.2303,16.1033,17.3836,12.9358,16.8973,13.7098,Galnt7
NM_001076736,1.62104,1.51918,1.85959,1.36244,1.81999,1.41553,1.70693,1.55398,2.37681,1.81861,2.40683,1.51773,zgc:153894
NM_001201544,10.5953,19.752,17.3202,16.9502,17.9258,15.513,17.5297,15.6466,17.7806,21.7603,23.8423,18.7037,
NM_212948,39.8295,26.1716,31.8539,24.943,25.8078,20.1135,36.0749,19.6306,28.3388,30.245,23.4256,28.2673,SPCS3
NM_001076657,23.1708,24.3408,23.1263,21.8657,20.7758,40.1115,30.2614,24.7645,25.0209,27.7924,27.9878,26.5967,zgc:153720
NM_207054,12.6274,15.537,11.9469,10.7325,10.2904,10.6468,12.5906,9.34136,9.6469,9.58645,12.0678,9.61875,irf2a
NM_214712,43.6778,24.1732,21.0652,22.3902,24.9484,25.877,14.9665,30.7985,19.2965,18.586,20.3888,27.3461,LOC100149392
NM_001039642,1.20854,1.01266,0.987536,0.429312,0.82967,0.369276,1.09898,0.845111,0.427087,0.442371,0.50795,1.74848,lgi2b
NM_001002710,16.136,14.2492,17.0593,12.0153,13.8424,11.2997,13.2936,15.7758,15.281,14.3306,15.9417,14.9533,zgc:92601
NM_001076574,0.716971,0.177488,0.349742,1.52207,0.171585,0.498481,0.303389,0.560183,0.668554,0.577881,0.906723,0.51093,zgc:152658
NM_001130615,0,0,0,0.71036,0.0990379,0.100309,0.423278,0,0,0.125101,0.343297,0.11006,zgc:194443
NM_001002700,5.74917,6.9784,4.54145,4.59041,6.35593,5.37718,8.19885,6.82163,5.0988,6.17505,6.03137,6.0406,faah2a
NM_200023,129.469,100.367,77.359,109.027,103.092,75.5236,107.393,80.9802,94.0719,90.579,82.5954,74.6737,zgc:56493
NM_001077559,93.4252,89.8464,61.2787,56.4436,71.143,60.9128,100.319,106.433,97.9391,88.337,71.6759,82.6137,Scoc
NM_203321,10.8939,10.6272,9.73313,9.95073,10.3937,12.8927,11.572,9.0262,10.0015,8.85111,11.7041,11.5855,naa15b
NM_001003502,0.507019,0.335672,0.114677,0.444133,0.128825,0.211602,0.494804,0.159266,0,0.169998,0.176479,0.135241,zgc:91963
NM_201306,32.1452,28.4194,31.3016,22.6884,27.8912,25.8246,25.0253,21.5388,28.6642,21.1986,22.4501,19.9513,Lrpap1
NM_001145593,0,0,0,0,0,0,0,0,0,0,0,0,si:ch211-89o9.4
NM_200766,78.8273,66.7698,40.8698,41.4079,43.9181,38.7017,62.6187,42.1348,81.8056,45.0063,55.5194,34.6046,zgc:73265
NM_001080190,5.31679,5.45187,5.06952,5.08415,5.00339,4.96553,5.26798,4.564,6.18021,4.5323,4.5169,3.68531,zgc:158312
NM_201502,47.237,32.7778,57.7895,31.1766,34.5171,34.157,39.9535,44.7245,41.7559,27.0085,39.1599,32.6171,SMOX
NM_001159372,13.5231,17.2264,17.5085,15.8587,17.57,16.0697,14.305,16.654,15.7535,22.828,19.0214,17.2877,Ctnna2
NM_200383,11.8693,10.4496,10.0333,9.4346,7.78588,9.04585,7.83369,8.45696,8.924,6.10509,8.84269,5.02792,zgc:64148
NM_001145556,0,0.000292011,0,0,0,0,17.109,0,0,0,0,0,si:dkey-22i16.3
NM_001201344,42.8922,37.9852,39.428,26.889,42.1232,34.1172,56.0707,52.987,50.3143,44.1544,39.936,46.9239,
NM_001002678,4.89491,13.5122,8.76392,10.3426,6.80134,6.3643,9.44383,8.75863,8.43329,6.56473,6.39844,5.71121,TIMM10
NM_001100437,0.624274,0.903049,0.278482,0.190375,0.300767,0.358606,0,0.254696,0,0,0.32532,0.239493,crybb1l2
NM_203479,22.4615,38.8688,36.5437,11.5361,6.77465,20.2296,6.66615,9.44775,10.3205,9.65033,16.1215,6.57259,rtn4rl2a
NM_001039640,7.97095,8.8945,8.2565,6.82903,7.48736,10.1828,10.3107,9.67819,5.31166,6.59093,7.84812,9.37441,si:dkey-28b4.5
NM_001003416,7.67248,7.74336,7.8545,7.77817,8.22864,9.01844,9.42963,9.62332,9.61626,8.7754,8.33865,8.00474,med19b
NM_198986,0.0795826,0.160066,0.208384,0.504954,0.489171,0.342005,1.15134,0.248546,0.396186,0.340606,0.384918,0.581039,p2rx3b
NM_001145608,0.714632,0.394684,0.389633,0.200192,0.630791,0.73035,0.899069,0.825311,1.36089,1.07821,0.753072,0.484612,si:dkey-9i23.4
NM_001145609,0.337812,0.94219,0.636326,0,0.127493,0.135515,0,0,0.1793,0,0,0.13738,si:dkey-9i23.5
NM_213139,45.7364,38.881,41.3172,36.4201,37.959,41.1688,47.482,36.7396,47.2317,37.5317,37.3777,32.4395,Ndufs8
NM_001099425,40.8966,28.5428,14.7763,14.5553,23.5307,18.3903,33.5591,34.1473,26.6849,23.4792,25.5965,25.0004,zgc:165520
NM_001081692,8.79994,11.906,15.5156,14.0506,12.7473,12.8828,11.825,12.3675,11.6248,12.9538,12.8994,12.9875,zgc:158441
NM_001077785,14.9791,15.7132,18.1505,16.8828,17.373,17.2603,19.5094,15.813,12.568,20.0776,19.7435,17.3277,zgc:153996
NM_199662,10.0036,8.89663,10.721,8.46329,8.72883,8.77544,9.06548,5.71013,8.75671,6.98834,8.00826,7.75363,dnaja1l
NM_001145709,1.75805,0.691963,1.60288,0.916826,0.578031,0.40691,0.144002,0.466947,0.462756,0.698251,0.825362,1.09228,si:ch211-243a20.3
NM_001002482,24.3067,17.7011,16.7761,14.0871,16.4813,17.2064,23.9969,21.6384,16.5812,15.9712,15.5018,13.0498,Trappc5
NM_213380,6.56502,4.11606,6.26032,5.81608,5.76607,8.08792,8.78017,7.25459,4.57767,6.679,7.10575,8.3645,mcoln1
NM_001089578,5.08706,5.68527,4.60705,4.49562,3.73017,6.08109,4.36156,4.90403,4.46672,3.87195,4.10624,4.48634,si:ch211-214c7.5
NM_001190306,5.14494,5.06709,6.318,4.53534,5.35577,7.76187,4.8927,6.6811,6.37326,4.91893,6.56913,5.78045,
NM_001075102,2.38533,1.02556,1.64126,1.49926,1.88728,2.27029,0.697068,1.49006,1.43778,1.05517,0.477363,2.12843,zgc:152851
NM_001008624,11.9155,10.9471,11.723,13.1894,12.4338,14.1547,13.4711,11.5003,12.5906,10.5609,13.4202,13.9789,arhgef7b
NM_001037662,0.593984,1.02067,1.13851,0.339116,0.323428,1.11106,0.841755,0.141485,0.858902,0.0915637,0.317728,0.167149,sox1b
NM_001004513,7.51741,7.49963,6.78447,5.33409,6.26525,6.34845,6.9675,6.93338,5.37157,5.16515,5.2511,6.69524,TUBGCP3
NM_001007327,34.3301,33.3391,32.1379,24.6825,26.4959,33.7853,23.8145,31.5815,32.6456,27.5971,32.2791,26.8489,CAB39L
NM_199693,0.294883,0.0410288,0,0.565288,0.0881614,0.720344,0.452509,0.478562,0.122825,0.0768373,0.985814,0.388065,ARL11
NM_001002633,7.15258,4.94823,7.01865,6.69507,6.22569,7.15238,4.91518,4.80937,5.45709,5.85286,3.89676,5.04631,CRYZL1
NM_194406,3.62943,6.51393,15.1629,10.2017,6.96977,7.8838,3.95128,5.98129,8.87295,7.28249,6.74889,5.79327,Cbr1
NM_001003579,0,0.128401,0,0,0,0,0,0,0,0,0,0,morc3b
NM_001005604,4.58476,6.11175,7.17658,5.1583,5.56625,7.75179,6.62782,5.30123,6.85691,5.14516,5.62073,5.08696,si:ch73-15j19.1
NM_131809,0,0,0,0,0.01738,0,0,0.0895949,0,0,0,0,cx44.1
NM_001017860,0.884641,0.052014,0.320359,0.841095,0.202946,0.883896,0,0.609254,1.39372,0.261538,0.423979,0.217951,fstl1a
NM_001145622,0,0,0,0,0.116893,0.415991,0,0,0,0,0,0,si:dkey-100g3.2
NM_200389,3.78704,3.47816,2.94867,3.22112,3.36207,3.71925,3.72745,4.58484,3.1441,2.3638,3.41575,3.02614,zgc:64174
NM_001160022,2.61638,2.63542,2.74515,1.82243,2.12901,3.59219,2.66432,2.87781,1.50336,2.80743,3.65876,2.61361,SH3PXD2A
NM_001077556,1.61955,0.939153,1.73462,0.597602,1.10567,0.979285,0.315478,0.171515,0.999655,0.0969372,0.826628,0.400954,
NM_131260,2.85175,2.50652,1.65183,2.18373,3.32733,2.21468,1.9679,5.01617,3.11703,2.5683,1.69327,2.24152,msxb
NM_001037431,3.58979,3.66696,4.02087,3.21942,3.46703,4.07097,4.52567,3.24683,3.66418,2.76112,2.98583,3.33977,Taf5
NM_001089368,3.20128,6.32244,8.80488,10.8111,7.87306,7.26794,5.62386,4.97211,6.15351,9.30355,8.62218,5.95419,Pdcd11
NM_001145565,0.320161,0.373259,1.83789,13.2066,0.201048,2.7215,0.0292877,1.45423,1.84608,1.52941,0.681417,0.184281,si:ch211-281g13.3
NM_001077289,7.07362,5.02651,5.64955,4.72162,6.5409,4.99051,8.16115,8.56353,5.74769,8.61554,9.55685,8.22243,zgc:152952
NM_131426,13.6757,16.7815,15.0698,11.9049,13.9728,22.3397,20.6067,17.3173,27.2807,16.3287,15.8479,15.6044,Lef1
NM_001024462,0.574522,1.49177,1.26283,1.64814,1.32098,1.21404,1.71235,1.55516,1.33295,1.54569,1.77102,1.88206,GSTCD
NM_001145580,3.96324,5.73657,5.83065,3.08068,3.90636,8.1131,5.62677,3.52589,4.5746,2.57792,4.6269,4.01118,NPNT
NM_001045851,9.13918,10.4049,9.99143,10.4853,9.42484,7.3138,8.03386,6.51867,9.00333,8.4836,7.42,5.11236,AIMP1
NM_001002310,4.87273,6.60742,10.231,8.15279,8.74221,7.03773,5.44231,7.42734,5.65053,7.11679,6.95791,6.75162,Pkd2
NM_001145624,8.44613,8.21897,8.93009,9.0102,8.48694,9.81373,7.9282,10.4734,8.10123,8.74451,10.0421,9.11923,si:ch73-190m4.3
NM_131215,3.36032,6.15628,6.46384,4.22176,3.87238,3.46089,8.00631,6.58036,5.90656,5.97891,5.51357,4.72434,otx1a
NM_199947,130.064,124.402,159.171,193.821,177.793,159.54,128.855,127.416,159.157,167.739,154.31,154.889,mdh1a
NM_001145557,3.91802,6.75676,6.91937,4.98592,5.38752,3.89026,5.24776,6.42959,5.32432,3.87017,3.44132,6.25458,LOC555748
NM_001002438,23.0044,18.7059,7.50388,11.246,10.2977,8.15833,26.8492,12.8342,21.6774,10.7432,11.0133,9.3748,dpy30
